Fecha Dia/Mes/Año,Grupo de Maquinas,Maquina,Causa,No,# Operador,Turno,Articulo (MK),Calibre,Tipo,Metal,Tiempo Hrs
2/16/19,ESTIRADO GRUESO MAGNETO,KIESELST,Ajustes en equipo,34,123030,1,MKl527,4.1X4.1,PTD/AI,CU,0.25
2/16/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,59587,1,MKs943,73X407,1/4 D,CU,0.37
2/16/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,1,MKl527,4.1X4.1,PTD/AI,CU,0.34
2/16/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,2,MKkt73,126X335,FD,CU,0.17
2/16/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,3,MKt534,85X352,1/4 D,CU,0.17
2/16/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,114984,2,MKf934,204X408,CDN AL,AL,0.83
2/16/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93044,2,MKn730,102X271,2CA,AL,0.33
2/16/19,ENCINTADO NOMEX,NOMEX 6,Ajustes en equipo,34,54858,3,MKt534,85X352,1/4 D,CU,0.2
2/17/19,ESTIRADO GRUESO MAGNETO,KIESELST,Ajustes en equipo,34,123030,3,MKt534,85X352,1/4 D,CU,0.33
2/17/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85350,1,MKt534,85X352,1/4 D,CU,0.92
2/18/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,1351467,2,MKs241,2X10,PTD/AI,CU,0.33
2/18/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,3,MKg379,72x144,CDN,CU,0.17
2/18/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,51657,3,MKg379,72x144,CDN,CU,0.17
2/18/19,ENCINTADO NOMEX,NOMEX 6,Ajustes en equipo,34,54858,3,MKh735,77X267,1CAPI,CU,0.08
2/19/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,127232,2,MKb178,45X250,SUAVE,CU,0.25
2/19/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,1,MKb178,45X250,SUAVE,CU,0.34
2/19/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,3,MKs040,4,PAD 22,0  CU,0.17
2/19/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Ajustes en equipo,34,71292,2,MKs040,4,PAD 22,0  CU,0.17
2/19/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93277,2,MKs040,4,PAD 22,0  CU,0.59
2/20/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,2,MKl446,3.2X3.2,PTD/AI,CU,0.33
2/20/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,3,MKs943,73X407,1/4 D,CU,0.34
2/20/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,1,MKl446,3.2X3.2,PTD/AI,CU,0.17
2/20/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,3,MKt454,95X269,IMD,CU,0.33
2/20/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,2,MKt454,95X269,IMD,CU,0.92
2/21/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,2,MKc898,204X204,PTD/AI,CU,0.67
2/21/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,3,MKn733,118X426,2CA,AL,0.17
2/21/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,1,MKl446,3.2X3.2,PTD/AI,CU,0.17
2/21/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,2,MKc898,204X204,PTD/AI,CU,0.25
2/21/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85350,2,MKn733,118X426,2CA,AL,0.48
2/22/19,ESTIRADO GRUESO MAGNETO,KIESELST,Ajustes en equipo,34,123030,3,MKku03,98X453,FD,CU,0.33
2/22/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,127232,2,MKkt73,126X335,FD,CU,0.5
2/22/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,59587,3,MKku03,98X453,FD,CU,0.33
2/22/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,2,MKkt73,126X335,FD,CU,0.17
2/22/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,78495,1,MKt536,114X531,SUAVE,CU,0.08
2/22/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93044,1,MKt536,114X531,SUAVE,CU,0.8
2/22/19,ENCINTADO NOMEX,NOMEX 5,Ajustes en equipo,34,71151,3,MKn044,112X279,1CAPI,CU,0.08
2/22/19,ENCINTADO NOMEX,NOMEX 7,Ajustes en equipo,34,73558,1,MKn731,114X325,2CA,AL,0.25
2/23/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,1,MKh746,81X193,PTD/AI,CU,0.23
2/23/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,2,MKt534,85X352,1/4 D,CU,0.67
2/23/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,78495,1,MKkt59,79X217,FD,CU,0.08
2/23/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93044,1,MKn729,102X258,2CA,AL,0.33
2/24/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,127232,1,MKn044,112X279,1CAPI,CU,0.5
2/24/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9730,3,MKn044,112X279,1CAPI,CU,0.25
2/24/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85350,1,MKn044,112X279,1CAPI,CU,2.3
2/25/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,85014,2,MKt568,106X236,1/2D S,B  CU,0.33
2/25/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,2,MKt568,106X236,1/2D S,B  CU,0.17
2/25/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,1,MKt564,115X287,1/4 D,CU,0.25
2/25/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93044,3,MKt534,85X352,1/4 D,CU,1.5
2/26/19,ESTIRADO GRUESO MAGNETO,KIESELST,Ajustes en equipo,34,123030,2,MKg937,10,FD AL,AL,0.33
2/26/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,1,MKa201,90X310,SUAVE,CU,0.33
2/26/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,2,MKg937,10,FD AL,AL,0.17
2/26/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,3,MKo507,114X162,FD,CU,0.25
2/26/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,1,MKa201,90X310,SUAVE,CU,0.25
2/26/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,69586,2,MKi481,8,CDN AL,AL,1
2/26/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93277,1,MKn732,114X580,2CA,AL,0.17
2/27/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,2,MKj880,2.65X5.6,SUAVE,CU,0.17
2/27/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,3,MKo735,102X102,CDN AL,AL,0.17
2/28/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,1,MKr419,70X254,1/4 D,CU,0.17
3/1/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,1,MKf756,98X485TR,1/2D T,r  CU,0.17
3/1/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,2,MKm104,114X458,SUAVE,CU,0.17
3/1/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,78495,2,MKm104,114X458,SUAVE,CU,0.17
3/1/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,1,MKc818,55X229,PTD/AI,CU,0.17
3/1/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,114984,3,MKn734,124X330,2CA,AL,3.15
3/1/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,8335,2,MKn734,124X330,2CA,AL,3
3/1/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85350,1,MKn734,124X330,2CA,AL,2.59
3/1/19,ENCINTADO NOMEX,NOMEX 5,Ajustes en equipo,34,122771,3,MKn734,124X330,2CA,AL,0.23
3/2/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,2,MKn735,130X260,2CA,AL,0.83
3/2/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,1,MKkt58,79x169,FD,CU,0.5
3/2/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,1,MKn559,121X325,IMD,CU,1.33
3/2/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,2,MKn735,130X260,2CA,AL,0.17
3/3/19,ESTIRADO GRUESO MAGNETO,KIESELST,Ajustes en equipo,34,47489,2,MKf754,76X390TR,1/2D T,r  CU,0.25
3/3/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,127232,3,MKn730,102X271,2CA,AL,0.33
3/3/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,3,MKn730,102X271,2CA,AL,0.66
3/3/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,1,MKf754,76X390TR,1/2D T,r  CU,0.5
3/3/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,3,MKn730,102X271,2CA,AL,0.17
3/3/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85350,2,MKn730,102X271,2CA,AL,0.38
3/4/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,3,MKn733,118X426,2CA,AL,0.83
3/4/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,2,MKt004,162X456,CDN,CU,0.08
3/4/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,1,MKt346,4.5X6.5,PTD/AI,CU,0.58
3/4/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,3,MKn733,118X426,2CA,AL,0.25
3/4/19,ENCINTADO NOMEX,NOMEX 5,Ajustes en equipo,34,122771,2,MKn733,118X426,2CA,AL,0.08
3/5/19,ESTIRADO GRUESO MAGNETO,KIESELST,Ajustes en equipo,34,47489,3,MKj275,98X132,CDN,CU,1.08
3/5/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,3,MKj275,98X132,CDN,CU,0.33
3/5/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,1,MKt379,89X369,1/4 D,CU,0.17
3/5/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,2,MKj275,98X132,CDN,CU,0.34
3/5/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,1,MKt379,89X369,1/4 D,CU,0.67
3/5/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,3,MKj275,98X132,CDN,CU,0.42
3/6/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,85014,1,MKn044,112X279,1CAPI,CU,0.33
3/6/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,1,MKh578,79X157,PTD/AI,CU,0.33
3/6/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,2,MKg448,162X324,SUAVE,CU,0.34
3/6/19,Devanado y Empaque,MR 2,Ajustes en equipo,34,8335,3,MKi289,95X340,1CAPI,CU,0.58
3/6/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,114984,2,MKg448,162X324,SUAVE,CU,0.72
3/6/19,ENCINTADO NOMEX,NOMEX 5,Ajustes en equipo,34,47956,3,MKi289,95X340,1CAPI,CU,0.25
3/7/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,3,MKkt76,126X433,FD,CU,0.17
3/7/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,1,MKl446,3.2X3.2,PTD/AI,CU,0.25
3/7/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,2,MKl446,3.2X3.2,PTD/AI,CU,0.12
3/7/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,1,MKf754,76X390TR,1/2D T,r  CU,0.5
3/7/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,3,MKkt76,126X433,FD,CU,0.17
3/8/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,51657,1,MKm104,114X458,SUAVE,CU,0.15
3/8/19,ENCINTADO NOMEX,NOMEX 6,Ajustes en equipo,34,31242,2,MKn729,102X258,2CA,AL,0.25
3/9/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,2,MKg433,144X288,CDN AL,AL,0.42
3/10/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9730,1,MKt347,4.5X8,PTD/AI,CU,0.32
3/10/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Ajustes en equipo,34,124129,1,MKt347,4.5X8,PTD/AI,CU,0.33
3/11/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,127232,2,MKp231,102X456,CDN,CU,0.5
3/11/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,1,MKm645,118X453,SUAVE,CU,0.08
3/11/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,78495,1,MKm103,125X550,SUAVE,CU,0.34
3/11/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,2,MKs375,94X367,1CK,CU,0.17
3/12/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,2,MKh578,79X157,PTD/AI,CU,0.33
3/12/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,3,MKj275,98X132,CDN,CU,0.17
3/12/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,78495,1,MKt565,75X445,1/4 D,CU,0.93
3/12/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,2,MKs328,91X204,CDN,CU,0.25
3/12/19,ENCINTADO NOMEX,NOMEX 4,Ajustes en equipo,34,122771,1,MKi289,95X340,1CAPI,CU,0.17
3/12/19,ENCINTADO NOMEX,NOMEX 4,Ajustes en equipo,34,47956,2,MKg433,144X288,CDN AL,AL,0.5
3/13/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,3,MKn727,79X306,2CA,AL,0.34
3/13/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,1,MKc818,55X229,PTD/AI,CU,0.17
3/13/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,2,MKt004,162X456,CDN,CU,0.42
3/13/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93044,1,MKn728,81X229,2CA,AL,0.33
3/13/19,ENCINTADO NOMEX,NOMEX 4,Ajustes en equipo,34,47956,2,MKn727,79X306,2CA,AL,0.25
3/13/19,ENCINTADO NOMEX,NOMEX 5,Ajustes en equipo,34,47956,2,MKn727,79X306,2CA,AL,0.13
3/14/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,59587,3,MKn733,118X426,2CA,AL,0.33
3/14/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,3,MKr187,64X162,FD,CU,0.17
3/14/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Ajustes en equipo,34,124129,1,MKf934,204X408,CDN AL,AL,0.25
3/14/19,ENCINTADO NOMEX,NOMEX 4,Ajustes en equipo,34,122771,1,MKn727,79X306,2CA,AL,0.05
3/14/19,ENCINTADO NOMEX,NOMEX 4,Ajustes en equipo,34,47956,2,MKn733,118X426,2CA,AL,0.17
3/15/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,59587,3,MKu080,2X4,1CKRC,CU,0.5
3/15/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,2,MKj176,95X340,1CK,CU,0.33
3/15/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,3,MKu080,2X4,1CKRC,CU,0.42
3/15/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,1,MKt584,87X309,1/4 D,CU,0.17
3/15/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,2,MKn560,99X305,IMD,CU,0.33
3/15/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93044,1,MKn730,102X271,2CA,AL,0.42
3/15/19,ENCINTADO NOMEX,NOMEX 4,Ajustes en equipo,34,60637,2,MKu080,2X4,1CKRC,CU,0.16
3/16/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,51657,1,MKm104,114X458,SUAVE,CU,0.25
3/16/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,1,MKm104,114X458,SUAVE,CU,0.51
3/16/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,2,MKm104,114X458,SUAVE,CU,0.5
3/16/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,114984,3,MKm104,114X458,SUAVE,CU,0.25
3/16/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85143,1,MKm104,114X458,SUAVE,CU,0.33
3/16/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93044,1,MKm104,114X458,SUAVE,CU,1.08
3/16/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93277,2,MKm104,114X458,SUAVE,CU,1.17
3/17/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,2,MKm104,114X458,SUAVE,CU,0.5
3/17/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85350,1,MKm104,114X458,SUAVE,CU,0.56
3/17/19,ENCINTADO NOMEX,NOMEX 5,Ajustes en equipo,34,47956,1,MKm104,114X458,SUAVE,CU,0.22
3/18/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,3,MKt590,102X311,SUAVE,CU,0.17
3/18/19,ENCINTADO NOMEX,POURTIER,Ajustes en equipo,34,31242,3,MKi289,95X340,1CAPI,CU,0.66
3/19/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,127232,1,MKt562,80X314,1/2D S,B  CU,0.5
3/19/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,59587,3,MKg937,10,FD AL,AL,0.5
3/19/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,1,MKt562,80X314,1/2D S,B  CU,0.17
3/19/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,2,MKm104,114X458,SUAVE,CU,0.17
3/19/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,3,MKg937,10,FD AL,AL,0.17
3/19/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,1,MKt562,80X314,1/2D S,B  CU,0.33
3/19/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,114984,3,MKn730,102X271,2CA,AL,2.4
3/19/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,69586,2,MKg937,10,FD AL,AL,0.91
3/19/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93044,3,MKn730,102X271,2CA,AL,0.83
3/20/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,85014,2,MKn044,112X279,1CAPI,CU,0.25
3/20/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,1,MKg385,182X364,CDN,CU,0.33
3/20/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,2,MKn044,112X279,1CAPI,CU,0.17
3/20/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,78495,3,MKn044,112X279,1CAPI,CU,0.22
3/20/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,1,MKf754,76X390TR,1/2D T,r  CU,0.25
3/20/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Ajustes en equipo,34,124129,3,MKn730,102X271,2CA,AL,0.75
3/20/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,114984,3,MKn730,102X271,2CA,AL,0.78
3/20/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85143,2,MKn044,112X279,1CAPI,CU,1.45
3/21/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,1,MKj176,95X340,1CK,CU,0.17
3/21/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,2,MKp008,69X229TR,1/2D T,r  CU,0.17
3/21/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,3,MKn731,114X325,2CA,AL,0.17
3/21/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9730,2,MKp008,69X229TR,1/2D T,r  CU,0.17
3/21/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,1,MKj176,95X340,1CK,CU,0.25
3/22/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,127232,1,MKd446,83X354,1/4 D,CU,0.5
3/22/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,59587,2,MKp981,98X354,FD,CU,0.3
3/22/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,1,MKh578,79X157,PTD/AI,CU,0.33
3/22/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,2,MKp981,98X354,FD,CU,0.17
3/22/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,3,MKn730,102X271,2CA,AL,0.17
3/22/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,51657,3,MKn730,102X271,2CA,AL,0.5
3/22/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85350,1,MKn740,148X369,2CA,AL,0.5
3/22/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93277,1,MKg435,182X364,CDN AL,AL,0.25
3/23/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,127232,3,MKn044,112X279,1CAPI,CU,0.5
3/23/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,1,MKn044,112X279,1CAPI,CU,1.16
3/23/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,2,MKn044,112X279,1CAPI,CU,0.25
3/23/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,1,MKn044,112X279,1CAPI,CU,0.58
3/23/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93277,1,MKn044,112X279,1CAPI,CU,0.75
3/23/19,ENCINTADO NOMEX,NOMEX 5,Ajustes en equipo,34,71151,2,MKn044,112X279,1CAPI,CU,0.08
3/24/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,59587,2,MKr839,100X307,1/2D S,B  CU,0.76
3/24/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,3,MKn044,112X279,1CAPI,CU,0.5
3/24/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,1,MKr839,100X307,1/2D S,B  CU,1
3/24/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9730,2,MKr839,100X307,1/2D S,B  CU,0.33
3/24/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,3,MKn044,112X279,1CAPI,CU,0.25
3/24/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85143,1,MKr839,100X307,1/2D S,B  CU,3.33
3/24/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85350,3,MKg433,144X288,CDN AL,AL,0.74
3/25/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,127232,3,MKn732,114X580,2CA,AL,0.5
3/25/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,3,MKn732,114X580,2CA,AL,0.67
3/25/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,2,MKt603,66X365,1/4 D,CU,0.17
3/25/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,78495,2,MKt603,66X365,1/4 D,CU,0.17
3/25/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,3,MKn732,114X580,2CA,AL,0.25
3/25/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85350,3,MKn732,114X580,2CA,AL,1.57
3/26/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,127232,3,MKi289,95X340,1CAPI,CU,0.25
3/26/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,1,MKn437,70x175,PTD/AI,CU,0.17
3/26/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,2,MKi289,95X340,1CAPI,CU,0.17
3/26/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,1,MKn437,70x175,PTD/AI,CU,0.33
3/26/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,3,MKi289,95X340,1CAPI,CU,0.08
3/27/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,3,MKo436,72X352,1/4 D,CU,0.33
3/27/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,3,MKo436,72X352,1/4 D,CU,0.44
3/27/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93277,3,MKg429,114X228,CDN AL,AL,0.25
3/27/19,ENCINTADO NOMEX,NOMEX 4,Ajustes en equipo,34,47956,3,MKj176,95X340,1CK,CU,0.1
3/28/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,135167,3,MKj176,95X340,1CK,CU,0.33
3/28/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,1,MKp271,182X456,CDN,CU,0.17
3/28/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,8283,2,MKg522,128X229,PTD/AI,CU,0.17
3/28/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,1,MKp271,182X456,CDN,CU,0.5
3/28/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,69586,1,MKp271,182X456,CDN,CU,0.17
3/29/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,1,MKl446,3.2X3.2,PTD/AI,CU,0.33
3/30/19,ESTIRADO GRUESO MAGNETO,KIESELST,Ajustes en equipo,34,123030,1,MKkt75,126X394,FD,CU,0.33
3/30/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9730,1,MKkt75,126X394,FD,CU,0.17
3/30/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,114984,2,MKn733,118X426,2CA,AL,0.6
3/30/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,8335,1,MKn727,79X306,2CA,AL,0.08
3/30/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,69586,1,MKn727,79X306,2CA,AL,0.5
3/30/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,93044,2,MKn728,81X229,2CA,AL,0.25
3/31/19,Devanado y Empaque,DECCO,Ajustes en equipo,34,127232,2,MKf935,204X408,CDN,CU,0.33
3/31/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,3,MKf935,204X408,CDN,CU,0.17
3/31/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,3,MKf935,204X408,CDN,CU,0.33
3/31/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,8335,1,MKf935,204X408,CDN,CU,0.75
4/1/19,Devanado y Empaque,MR 1,Ajustes en equipo,34,42405,3,MKt479,114X354,1/4 D,CU,0.17
4/1/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,62743,3,MKt479,114X354,1/4 D,CU,0.92
4/2/19,Devanado y Empaque,REDEX,Ajustes en equipo,34,9734,2,MKs375,94X367,1CK,CU,0.08
4/2/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,114984,1,MKn738,144X289,2CA,AL,0.33
4/2/19,RECTANGULARES  (GPO 11),C. BWE,Ajustes en equipo,34,85350,2,MKs375,94X367,1CK,CU,1.09
4/2/19,RECTANGULARES  (GPO 11),C.HOLTON,Ajustes en equipo,34,69586,3,MKf429,100X386,1/4 D,CU,0.42
